temp,rainfall,wind,visibility,delay_prob,congestion,weekend,month,festival,risk_score
17.911248731099732,3.5769806473726904,0.7635763978223098,4.617461362575592,0.3665820509546973,0.5819921736850444,1,10,0,62.77111735917128
38.073515134101996,40.94145542460189,1.9610491563396115,9.083728681780707,0.36373244055281373,0.252768106020955,1,12,0,97.45230175290457
20.194825261590946,31.933701800365554,16.54036928860478,7.3403738578022075,0.9060719868008205,0.17360581988970292,1,7,0,100.0
41.004363375503914,34.76918332186208,4.478229129571147,6.638737199502011,0.1425268931148156,0.5311217223107132,1,10,0,98.22114294499107
20.776501335611048,7.409859675695679,27.570172431542645,9.4036740368312,0.7237725905259574,0.7537777492730438,1,1,1,100.0
34.245248012693786,26.03975574426627,26.183596877061234,7.059942283655477,0.13048289984965,0.28692952432222285,1,3,0,100.0
20.343966190482675,2.8198823898571646,13.89439607897514,9.855674758901987,0.8584433621565517,0.14040507016451886,1,11,1,83.51582392432117
13.250613153063586,44.20004708916521,33.94228172624886,3.8427645383217977,0.8026989571587685,0.8961240242979553,1,4,0,100.0
27.181061648714532,18.31597593514927,0.6645773988942194,6.21266250322439,0.31836980669148796,0.362425926370063,1,4,1,86.15950021394772
33.948244572531436,43.90929932995648,23.34403292978019,6.8796381276152125,0.7520444623231348,0.19974359616311954,0,9,0,100.0
14.279274333695083,30.554055365212683,34.45594499784666,8.935363277836071,0.8422858520952807,0.5717542979120576,0,5,0,100.0
33.705846878015166,48.41966503283947,2.1846741823866456,4.659588812774276,0.9249814260137023,0.4136976554077534,0,1,0,100.0
44.359084791139914,36.56484371731858,33.37868939290096,7.3834023782877,0.0729669388349331,0.5425905281185707,1,12,0,100.0
15.587039292667221,32.65257725095569,28.56387606630847,3.9720510491621153,0.15439235754355174,0.22974232668488992,1,2,1,100.0
17.44875275618029,28.12327731730862,28.88138579556682,2.389647213117953,0.9928427250543134,0.35043900215339585,1,8,0,100.0
12.794724977808396,0.849618315340267,5.9367387182384945,8.312388569454459,0.09481708596091531,0.7359274641837594,0,11,1,57.16768719612864
39.2633053298054,16.111381758267733,12.121461056723186,7.2985504003259285,0.475989131882362,0.402763296599817,0,5,1,93.60273056094269
14.678972167628265,12.233953210405717,6.131141415265473,4.310041493265706,0.3010276265226459,0.036124074029552644,1,6,1,76.23864343270306
19.080746203007877,44.58284278756051,32.987631069838194,8.36014992238459,0.6860619437794458,0.042886230808907744,1,1,0,100.0
28.046590755531444,41.24263161375142,38.54670054335078,3.9936729703051257,0.962353839789409,0.9561259457286657,0,6,0,100.0
10.9538642688373,33.682022627842,31.007837475306204,6.766094253169627,0.17274170118941834,0.10790811353647756,1,9,1,100.0
27.161390812667324,16.12600306593545,8.344379741391839,8.673242768257682,0.12493825219790833,0.8293198082975634,0,2,0,71.54287674626022
12.845932713981034,12.825156607973993,16.537298593064587,5.009701550187099,0.6845345386564349,0.01823709216702174,1,3,0,87.5779191202739
31.661249201944166,13.433173310508757,24.788600914260996,2.6587199778548896,0.9792016582904289,0.3544035414462181,0,10,1,100.0
20.85945992794933,48.69822803019697,6.551498681291652,3.541380827623424,0.49575591503965444,0.11266026706770049,1,5,1,100.0
11.30426950166183,7.8727518692232215,32.118851393724405,4.185583149816751,0.3328700836368753,0.07372077207634209,1,4,1,100.0
24.05035410057828,2.4830170883460956,5.300290981018141,3.9877061796552864,0.5027206482170692,0.05947278852534088,0,10,0,47.3059828876724
38.197959715591296,6.383384405123444,8.562796160410091,5.1579840612971495,0.7360015727995749,0.9592056118417892,0,10,0,94.96773117338002
26.06624131625475,19.29066075507486,35.50226862726312,8.24915888944161,0.7421199259222555,0.6355392794329818,1,4,0,100.0
17.659582532122478,26.95863916879392,17.64452069751907,6.485095796348687,0.47485689035039147,0.245128687270041,0,9,1,100.0
18.818263097066087,40.28270747242012,19.608068570123095,5.350920956246131,0.9501498394948605,0.9583507496290093,1,8,0,100.0
37.73238226351745,6.8510364156846135,14.018834472664526,8.60547732203371,0.35048120054648324,0.21392722382941587,1,3,0,60.09216354152896
11.936225226017235,45.67065774301659,16.258325485723013,7.651670529808691,0.21765237401339632,0.9416520835823545,0,4,1,100.0
22.690635789135527,36.07229355571893,9.257523174567357,6.130375231211263,0.594168835516966,0.5861744822709589,1,2,1,100.0
36.90359576519366,6.657098309004839,20.031340714923815,7.700966732199635,0.6665612263421211,0.8629834583551947,1,4,0,100.0
30.417095631763686,8.691210979910979,13.940493360432606,9.239121042806744,0.9993385327859896,0.86846103383575,1,12,1,100.0
11.443902980058413,13.671971839917102,0.6912504752534865,2.0369730595097013,0.9580500310837434,0.23869328142903945,1,1,1,100.0
35.1475497665361,2.934288906986393,5.1207758040373985,9.936083014199719,0.5925444611479251,0.40722267958757585,0,7,1,63.66072902130733
11.388451569048343,21.456765063620782,16.975919467562033,5.950391984778884,0.6321033979666447,0.9178065730566718,0,7,1,100.0
33.41619013889168,20.736570673234876,6.7167691087044235,7.221288620448565,0.5305994811367488,0.7903639269092424,1,9,1,100.0
12.854413370454171,5.313337581162991,13.704121180134905,9.831780044136053,0.7499206660421743,0.8997627761856982,1,3,1,100.0
38.019074462400326,28.791636610067865,18.097010013292447,4.910230255897174,0.4161227764686356,0.29315653747804005,1,12,0,100.0
17.935118888349024,21.77288934223411,16.56306179294811,5.381232471551472,0.8612443735147296,0.8964886974399482,1,8,0,100.0
18.24293003282904,14.71826150740339,36.71938378405626,2.7081877074350658,0.015759215457137876,0.9367147746485714,0,9,1,100.0
27.13596335364003,42.614103748691,16.182715407563663,9.684964216036537,0.9090022324973001,0.30296547042777555,1,6,1,100.0
24.78101290361577,12.840871486822792,30.247620161213785,3.5429245369657596,0.8500796429347879,0.3435819639743649,1,10,0,100.0
22.029267457176083,8.285246651594047,24.27014629665221,3.7980054770437963,0.5406776500374326,0.4936036229583385,0,9,0,95.96026464580338
19.028202949923674,9.819571660182486,5.315661683334274,2.1505185207333044,0.13630930087084736,0.8083576602088829,1,2,0,82.4767453505864
29.462044188795694,2.373206189294552,28.54560859285476,2.3164598645556413,0.8624773880225511,0.9134403052286749,0,6,0,100.0
16.23640812403626,19.992612273237555,39.41543341069513,6.096911590925336,0.12055638851478312,0.43428749911004705,0,9,0,100.0
40.45948415796329,43.93060642093388,18.911269091799806,6.775613041063401,0.4995349803295155,0.06084113047063744,0,6,0,100.0
29.595504425178206,8.833707961344894,0.40546903865055217,7.022354597498578,0.018430730718821176,0.9097836890866337,1,7,0,61.76089664143659
10.666062736790899,25.20257782888715,10.087017177279606,3.9641945089492507,0.5513363976063644,0.38241675886503135,1,10,1,100.0
35.42994444892916,16.947118835694212,8.961279394517838,2.3506453633326223,0.9272757579864067,0.2555744677111377,0,4,1,100.0
40.70453879702765,47.840767412700295,5.762991082471749,4.104671685812499,0.3751264236566363,0.1073105472971626,1,4,1,100.0
35.61065191246263,5.440441566663512,21.75101842036861,2.254120832929898,0.5241448871633944,0.09437171179809123,0,1,1,92.89538777158182
40.911557670090545,44.141016508873655,22.604165231381558,8.445907046657663,0.8651324917761317,0.6055232122210513,1,11,1,100.0
12.508315847734686,23.43319142106567,34.14271607276523,1.6902958046914174,0.69385895069202,0.9024293302567102,0,6,1,100.0
36.38785751814008,1.4150176174165807,39.630601463352704,9.097608957405903,0.4499979739488137,0.5205265599172387,0,10,0,88.15357434368926
41.945129835250825,31.112932227358662,19.218425308336137,9.219143506681144,0.44244853220975855,0.1686878754202027,1,4,0,100.0
16.754868761038537,39.888535180344284,24.233117030767385,6.9733220919971695,0.38579925701018436,0.03504793206510892,1,2,0,100.0
19.45161843997466,30.498207386695036,30.693199273495818,3.617223611781178,0.30858301105497177,0.722698012545345,1,2,1,100.0
44.67087385389986,37.17261202126971,29.43629129173448,9.622249961300145,0.35520341262016775,0.30870512070143463,0,5,1,100.0
15.477449968666011,39.96607303538988,1.1045215403584674,5.6639401497799176,0.7070680682752705,0.45617649233587954,0,4,0,100.0
42.38656016105638,33.616936741702354,39.89277001994397,1.543295927638813,0.4556553543452033,0.29523249167245524,1,2,0,100.0
19.006929575089515,46.35120168472104,9.1124151733582,4.0648565326355595,0.447981010664389,0.07623079510199815,1,2,1,100.0
16.165207432505134,9.002123366842895,14.351756606550161,8.520945301123263,0.8411991753548581,0.6264800387935477,0,8,1,100.0
17.80864387336051,29.66251902586425,25.60612996420245,2.3058398965795837,0.3280367127364714,0.357661382144873,1,7,1,100.0
25.86992776393012,36.65004792066861,1.8102244061333428,7.5804535471386645,0.4228345239684942,0.27258876109042907,1,9,1,100.0
23.6242399953398,41.071249779088745,19.618633030921014,1.4891375068281332,0.3168818824527654,0.26202874201630744,0,9,1,100.0
29.46607258986972,20.431422915381347,1.1404815123558398,9.062355400350139,0.6232643685832886,0.8942778513286436,1,1,1,100.0
37.03930020063329,4.271906965420436,38.750771066444216,6.90150361095919,0.28699132702215924,0.05143424531356322,1,5,1,96.93487836732682
42.92307429031602,7.306316048742173,2.5176642236164826,4.80774394488926,0.07216994678365019,0.8082082153458656,1,3,0,66.1353966876812
30.433682343520896,2.3721667020865755,12.35586683493652,1.3502685352692299,0.3937741761064687,0.20264707423932837,1,3,0,70.85323355951584
40.78031276688472,28.51826067118526,13.550945711673602,8.181269123485876,0.3579847589808306,0.6451761507179526,0,5,0,100.0
38.054202221506564,25.18067767111123,33.61189682793679,7.706319991919947,0.3545926219144604,0.715478635401742,1,8,0,100.0
18.232752964660946,49.41224143715062,16.023464075444277,5.142865006722142,0.7041191388779839,0.3216446375797931,0,7,1,100.0
23.16301508267479,31.11275434193623,35.958687494834926,2.6329882474474506,0.7089751825364271,0.059789141953093594,1,1,1,100.0
32.373198999860755,16.847131545680167,36.70086954638248,4.671995599427845,0.07982437917563756,0.7296046936731044,1,4,0,100.0
23.014638473891644,30.20134728484302,22.992606163121692,8.543580426317348,0.08217641501721851,0.9975776208431507,0,9,1,100.0
23.0502633040298,37.375961632292025,35.51396867678424,2.41582426810881,0.8145197067986434,0.8986547182231523,1,5,0,100.0
37.589148601531534,31.94375672358219,26.762652477647606,7.497900181193218,0.5818739884098183,0.5599532800553104,1,3,1,100.0
14.455762648623931,27.991416035394323,35.9902486280128,3.1470743648865063,0.23854020413619537,0.7173660041692927,0,11,1,100.0
16.5722700566958,9.211445386126243,3.4481984763361595,3.6710097029504563,0.6839360496518174,0.31351162738558347,1,10,1,95.10783093798474
32.29884489121115,40.14608173584562,29.79820361835099,2.218308654589069,0.9491901230575556,0.4456120923490997,1,5,1,100.0
18.177806980518888,30.31956300389632,19.08494609219475,3.815916620088005,0.38577044620153933,0.22515093913777384,0,2,0,100.0
42.88344008394065,9.089065116351513,1.3694870712133644,2.308964437513402,0.49720893445954495,0.9029286731561948,1,9,1,100.0
29.204444448711502,15.277344972702888,6.192807877344935,7.5670631702884315,0.01003291330569045,0.7173327292323666,1,10,1,84.93769104150762
34.816252119342856,1.6448609583413876,13.511377862701469,6.466407648025802,0.5040114663923784,0.4728678739469795,0,6,0,64.22575999652875
15.552767036890293,17.092109159848917,21.712883989567327,7.9878387410087,0.8685926821081781,0.6917976361170933,0,5,1,100.0
31.012906307840574,6.345375211299609,15.278433293523879,3.484218505759652,0.18408631201485026,0.17852154590483993,0,8,0,57.75334309204235
18.48652342749795,11.703429856472997,3.1787823588957798,9.820208714437879,0.8672088092892108,0.41905914781456155,1,1,1,94.17458437436783
15.58034116919032,33.700356079678315,18.788111394561287,3.2010795877155878,0.047402524633787246,0.6681441746108965,1,7,1,100.0
10.378835914753987,47.304190344811595,14.271244542045686,4.678791997824862,0.4056420625211844,0.5362005406672837,1,7,0,100.0
31.084422210115193,6.248588132599325,16.957747431583023,6.304357580623744,0.5460945547664771,0.1833285854557194,1,7,1,90.22156784684852
14.648135401770256,11.85950548667848,32.877981605681,2.741141273235413,0.15358936660697187,0.9770879334000757,0,11,1,100.0
23.983835469273153,25.125135819067296,12.93022987152396,7.016190232095034,0.6125355225763034,0.21361974874167966,1,10,1,100.0
44.24645907349628,45.89341352439561,12.086334282806494,7.321432410668114,0.4575194694973769,0.5653965488309436,1,12,1,100.0
13.67391508607317,19.160582404464876,20.626638026449008,2.2122419813489618,0.23448080825600104,0.3168803648236601,1,12,1,100.0
35.5370683345854,3.9700019627790963,4.492759868952838,7.781840735188252,0.06493979424576024,0.8639523890433136,0,4,1,64.7276383352878
40.31102136686782,0.3442439143700571,35.90894690425939,9.723519843386724,0.5120166372265018,0.1827212126229787,1,4,0,79.17421047906387
24.919710771925793,34.502293870510705,8.44631119270856,2.8286014745609616,0.2514112498168687,0.22760156413519028,0,5,0,97.84001528802034
24.418659455559,49.72409852678668,7.938705858624404,3.267879143699032,0.7082145987558884,0.34140971640174744,0,5,1,100.0
15.673702000450444,32.90803214658033,9.504812065152045,7.13362385857104,0.3625501731709887,0.38926949188267057,0,12,1,100.0
14.644247836723718,45.12753936535751,37.75313087183838,8.620699660413068,0.3905281945905472,0.19089200352241098,0,1,0,100.0
22.52283295400145,40.4916230509198,1.4103019338048872,1.1829333396640296,0.8153449624854534,0.009405818454414017,1,4,0,100.0
16.813138330649984,15.789776815924366,9.297933695423914,3.5643226270235076,0.40099748996060536,0.9136748294963861,1,11,0,100.0
17.052555380004204,22.51195062432175,19.137644102124693,3.456783989572078,0.6519919790865851,0.9213691524890805,0,2,0,100.0
28.043829782195058,15.327439720435814,3.6965390451505886,4.47443475967909,0.47027797495803336,0.06041831688438226,1,11,0,70.16667962491141
19.82461432915448,16.931758929178592,5.628711331612277,4.806200695001722,0.759523571818602,0.81430596778344,1,10,0,100.0
37.305687542708924,47.10625161270402,35.75972549919854,5.668682751458661,0.6787199325300578,0.03067402585173362,0,4,0,100.0
34.92386166967697,9.31508413339792,37.8109213494342,2.9722501505324215,0.783169435532508,0.1205901490014657,0,9,1,100.0
38.06791991972026,47.41142956554582,20.26969685849352,6.93161932685403,0.43739831251559846,0.4592318360347226,0,11,0,100.0
29.417226141572506,2.845741832477666,12.84829187610276,5.7413764785223504,0.7372485046283775,0.15174936895507574,0,12,1,80.13428990229669
32.054594625486814,45.80333042603487,22.274495409862325,3.370226398894249,0.752935719310595,0.7445922972839977,1,8,1,100.0
12.978113615073486,42.611059104692224,12.08599503869912,2.744776661890201,0.021684260272066935,0.29276209168198797,0,9,1,100.0
12.162627921959164,46.140990919576346,8.026241588741003,4.893891590162414,0.05246867304803415,0.0010284169937571086,1,11,0,100.0
33.9222180068377,33.11258254052113,31.470769139368514,7.112553841939063,0.35454116873946606,0.3161051377676679,1,4,0,100.0
29.983628844129466,42.657744241892814,9.70375065986373,3.4494646608591113,0.4657994852780143,0.6117774199943853,1,1,1,100.0
41.58933440303815,0.1714128676656823,36.064875480911184,8.595058179011094,0.9800898984011336,0.6006746460474272,0,11,0,100.0
17.15735575726698,12.874780914668687,32.459772116473275,6.6146411329860815,0.8836466665928834,0.15340600288872153,0,8,1,100.0
11.310760784980946,44.138340224594,1.8808149973172528,1.1052876965954672,0.32230297258473595,0.8451212013008541,0,2,0,100.0
